"RecipID","DonorID","Population","OG","GrpType_Recip","Version","Amount_Given","Good_DR","Good_OthR","Rich_DR","Rich_OthR","Trust_DR","Trust_OthR","Friend_DR","Friend_OthR","Perceived_Benefits","Perceived_Costs","Stereotypes","Age","AgeDiff","Agreeable","Married","Nonanonymous_Play","Extraverted","Ill_This_Mo","Income_zscore","Can_Stay","log_Subj_SES","Market_Items_zscore","PlacesLived","Risk_Aversion","Years_Education","Self","Shortfall_Summary","Sex_Male","Times_Church_Mo","Visited_zscore","Coop_Labor","Media_zscore","Edad","GrpKnown","Date.Time2","TV","Car","Decision_Index"
74,52,"Intercultural",2,"Religion","F",3,"2",1.71428571428571,"1",1.5,"0",1.64285714285714,0,0.571428571428571,"Within bens","None","Neutral",10,-3,7,TRUE,FALSE,8,0,1.08949605693747,1,1.6094379124341,-0.138073917103562,4,4,14.5,3,-1.4445576048022,FALSE,2,0.271499167850407,1,1.16274856140991,28,"Some","2014-11-29 21:23:00",1,0,6
115,53,"Intercultural",3,"Religion","B",0,,0.615384615384615,,1.38461538461538,"0",0.846153846153846,0,0.307692307692308,,,"",10,0,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"","",1,0,1
108,53,"Intercultural",1,"Religion","B",0,"1",1.73076923076923,,1.84615384615385,"0",1.5,0,0.461538461538462,"Relig bens","None","",10,-2,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"Some","",1,0,2
85,53,"Intercultural",1,"Religion","B",0,,1.42857142857143,,1.07142857142857,"0",1.14285714285714,0,0.142857142857143,"Relig bens","None","",10,-1,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"Some","",1,0,3
51,53,"Intercultural",3,"Religion","B",11,"0",1.4,,1.93333333333333,"0",1.2,0,0.333333333333333,,,"",10,4,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"","",1,0,4
29,53,"Intercultural",1,"Religion","B",0,"1",1.53333333333333,,1.93333333333333,"0",1.53333333333333,0,0.6,"Relig bens","None","",10,3,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"Some","",1,0,5
45,53,"Intercultural",3,"Religion","B",10,,1.63157894736842,,1.31578947368421,"0",1.16666666666667,0,0.4,,,"",10,-2,9,TRUE,FALSE,6,0,-0.561392988751927,0,0,-0.324766850173397,4,5,0,0,-1.32561026626841,FALSE,4,-0.604166132410195,0,-0.0227564343146009,34,"","",1,0,6
86,54,"Intercultural",3,"Ethnic","A",6,"0",1.5,"2",1.4,"0",1.4,1,0.4,"Within bens","Btwn costs","",40,3,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Many","2014-12-04 14:14:00",1,0,1
23,54,"Intercultural",1,"Ethnic","A",6,"2",1.53846153846154,"2",1.30769230769231,"2",1.28,1,0.321428571428571,"Btwn bens","None","Negative",40,-25,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Yes","2014-12-04 14:14:00",1,0,2
35,54,"Intercultural",1,"Ethnic","A",3,"2",1.16666666666667,"1",1.125,"2",1.16,1,0.333333333333333,"Btwn bens","None","Negative",40,-10,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Yes","2014-12-04 14:14:00",1,0,3
105,54,"Intercultural",3,"Ethnic","A",0,"0",0,"1",2,"0",0,1,0,"Within bens","Btwn costs","",40,-28,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Many","2014-12-04 14:14:00",1,0,4
25,54,"Intercultural",1,"Ethnic","A",3,"0",1.36363636363636,"2",1.54545454545455,"2",1.09090909090909,1,0.333333333333333,"Btwn bens","None","Negative",40,6,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Yes","2014-12-04 14:14:00",1,0,5
102,54,"Intercultural",3,"Ethnic","A",3,"2",1.66666666666667,"2",1.33333333333333,"2",1.66666666666667,1,0.5,"Within bens","Btwn costs","",40,-27,4,TRUE,TRUE,9,0,-0.110149982930159,1,0,-0.266863666438451,4,4,9,0,-1.02551426722658,TRUE,0,1.80391344330646,0,3.13859022095075,57,"Many","2014-12-04 14:14:00",1,0,6
105,55,"Intercultural",3,"Ethnic","A",0,"0",0,"2",1,"0",0,0,1,"Within bens","Btwn costs","Negative",30,-18,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Some","2014-12-01 23:14:00",1,1,1
35,55,"Intercultural",1,"Ethnic","A",0,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,"Btwn bens","Suffer discrim","",30,0,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Yes","2014-12-01 23:14:00",1,1,2
113,55,"Intercultural",3,"Ethnic","A",0,"1",1.5,"1",1.625,"1",1.33333333333333,1,0.555555555555556,"Within bens","Btwn costs","Negative",30,-1,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Some","2014-12-01 23:14:00",1,1,3
76,55,"Intercultural",3,"Ethnic","A",0,"1",1.72727272727273,"2",2,"1",1.71428571428571,0,0.642857142857143,"Within bens","Btwn costs","Negative",30,15,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Some","2014-12-01 23:14:00",1,1,4
25,55,"Intercultural",1,"Ethnic","A",0,"1",1.36363636363636,"1",1.54545454545455,"1",1.09090909090909,0,0.333333333333333,"Btwn bens","Suffer discrim","",30,16,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Yes","2014-12-01 23:14:00",1,1,5
23,55,"Intercultural",1,"Ethnic","A",0,"2",1.53846153846154,"1",1.30769230769231,"2",1.28,1,0.321428571428571,"Btwn bens","Suffer discrim","",30,-15,5,FALSE,FALSE,5,1,0.414708916920643,1,1.09861228866811,1.78827994173373,6,8,12,21,-0.231113778227315,TRUE,0,1.58499711824131,1,-0.0227564343146009,47,"Yes","2014-12-01 23:14:00",1,1,6
76,56,"Intercultural",3,"Ethnic","C",4,"1",1.72727272727273,"1",2,"2",1.64285714285714,1,0.571428571428571,"Btwn bens","None","",30,11,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"Some","2014-12-06 11:54:00",1,0,1
35,56,"Intercultural",1,"Ethnic","C",3,"1",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,,,"",30,-4,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"","2014-12-06 11:54:00",1,0,2
88,56,"Intercultural",3,"Ethnic","C",3,"1",1.5,"2",1.8,"1",1.5,1,0.428571428571429,"Btwn bens","None","",30,-18,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"Some","2014-12-06 11:54:00",1,0,3
25,56,"Intercultural",1,"Ethnic","C",4,"2",1.36363636363636,"0",1.54545454545455,"2",1.09090909090909,1,0.333333333333333,,,"",30,12,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"","2014-12-06 11:54:00",1,0,4
23,56,"Intercultural",1,"Ethnic","C",4,"2",1.53846153846154,"1",1.30769230769231,"2",1.28,1,0.321428571428571,,,"",30,-19,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"","2014-12-06 11:54:00",1,0,5
84,56,"Intercultural",3,"Ethnic","C",3,"1",1.66666666666667,"2",1,"1",1.75,1,1,"Btwn bens","None","",30,-7,1,TRUE,TRUE,6,0,-0.781501522789024,1,0,-0.560030178678515,4,11,5,0,-1.38508393553531,TRUE,0,0.271499167850407,1,-0.220340600268686,51,"Some","2014-12-06 11:54:00",1,0,6
115,57,"Intercultural",1,"Religion","B",4,"2",0.615384615384615,"2",1.38461538461538,"2",0.785714285714286,1,0.285714285714286,"Within bens","Suffer discrim","",10,3,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"","2014-12-07 23:31:00",1,0,1
93,57,"Intercultural",1,"Religion","B",4,"2",1.45,"2",1.7,"2",1,1,0.45,"Within bens","Suffer discrim","",10,-1,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"","2014-12-07 23:31:00",1,0,2
114,57,"Intercultural",1,"Religion","B",4,"2",1.53846153846154,"1",1.38461538461538,"2",1.16666666666667,1,0.307692307692308,"Within bens","Suffer discrim","",10,-2,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"","2014-12-07 23:31:00",1,0,3
74,57,"Intercultural",3,"Religion","B",3,"2",1.71428571428571,"1",1.5,"2",1.5,0,0.571428571428571,"Relig bens","None","",10,-6,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"Some","2014-12-07 23:31:00",1,0,4
85,57,"Intercultural",3,"Religion","B",3,"2",1.38461538461538,"1",1.07692307692308,"2",1.07692307692308,0,0.153846153846154,"Relig bens","None","",10,2,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"Some","2014-12-07 23:31:00",1,0,5
108,57,"Intercultural",3,"Religion","B",3,"2",1.72,"2",1.84,"2",1.48,0,0.48,"Relig bens","None","",10,1,5,TRUE,FALSE,4,0,1.0531764979323,1,1.6094379124341,0.769628371852539,6,6,12,0,-0.709630785069837,FALSE,4,-0.385249807345044,1,2.34825355713442,31,"Some","2014-12-07 23:31:00",1,0,6
35,58,"Intercultural",3,"Ethnic","D",2,"2",1.1304347826087,"1",1.1304347826087,"2",1.125,1,0.307692307692308,,,"",50,-18,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,1
25,58,"Intercultural",3,"Ethnic","D",7,"2",1.3,"1",1.6,"2",1,1,0.272727272727273,,,"",50,-2,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,2
102,58,"Intercultural",3,"Ethnic","D",1,"2",1.66666666666667,"1",1.5,"2",1.66666666666667,1,0.5,,,"",50,-31,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,3
76,58,"Intercultural",3,"Ethnic","D",7,"2",1.63636363636364,"1",2,"2",1.64285714285714,1,0.571428571428571,,,"",50,-3,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,4
23,58,"Intercultural",3,"Ethnic","D",1,"2",1.52,"1",1.32,"2",1.25,1,0.296296296296296,,,"",50,-31,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,5
84,58,"Intercultural",3,"Ethnic","D",2,"2",1.33333333333333,"1",1.33333333333333,"2",1.5,1,1,,,"",50,-21,7,TRUE,TRUE,8,0,-1.10288459573805,1,1.09861228866811,2.40271791181034,5,6,3,1,-1.5040312740691,TRUE,0,-0.166333482279894,0,-0.81309309813094,65,"","2014-11-02 23:22:00",1,1,6
25,59,"Intercultural",1,"Ethnic","B",2,"2",1.36363636363636,"2",1.54545454545455,"0",1.09090909090909,0,0.333333333333333,"Within bens","Bad","Neutral",60,-17,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"Yes","2014-12-08 13:40:00",1,0,1
95,59,"Intercultural",3,"Ethnic","B",3,"0",1.66666666666667,"2",1.75,"0",1.6,0,1,,,"",60,-31,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"","2014-12-08 13:40:00",1,0,2
23,59,"Intercultural",1,"Ethnic","B",6,"2",1.53846153846154,"2",1.30769230769231,"2",1.28,1,0.321428571428571,"Within bens","Bad","Neutral",60,-31,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"Yes","2014-12-08 13:40:00",1,0,3
113,59,"Intercultural",3,"Ethnic","B",1,"1",1.5,"2",1.5,"0",1.44444444444444,0,0.666666666666667,,,"",60,-31,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"","2014-12-08 13:40:00",1,0,4
35,59,"Intercultural",1,"Ethnic","B",1,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,"Within bens","Bad","Neutral",60,-31,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"Yes","2014-12-08 13:40:00",1,0,5
86,59,"Intercultural",3,"Ethnic","B",3,"1",1.4,"2",1.5,"0",1.4,0,0.5,,,"",60,-20,11,TRUE,TRUE,9,0,-0.409511196548503,0,1.6094379124341,0.0720619275102751,3,4,0,5,-1.60991878219535,TRUE,0,0.709331817980708,0,-0.0227564343146009,80,"","2014-12-08 13:40:00",1,0,6
48,60,"Intercultural",1,"Ethnic","D",2,"2",0.391304347826087,"2",1.78260869565217,"1",0.772727272727273,1,0.153846153846154,"Within bens","Within costs","Positive",40,-22,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"Yes","2014-10-29 12:30:00",1,0,1
70,60,"Intercultural",2,"Ethnic","D",2,"2",1.66666666666667,"2",1.33333333333333,"1",1.66666666666667,1,0.666666666666667,,,"",40,-21,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"","2014-10-29 12:30:00",1,0,2
23,60,"Intercultural",1,"Ethnic","D",2,"2",1.53846153846154,"2",1.30769230769231,"1",1.28,1,0.321428571428571,"Within bens","Within costs","Positive",40,-23,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"Yes","2014-10-29 12:30:00",1,0,3
96,60,"Intercultural",2,"Ethnic","D",2,"2",1.85714285714286,"1",1.21428571428571,"1",1.53333333333333,1,0.533333333333333,,,"",40,-7,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"","2014-10-29 12:30:00",1,0,4
76,60,"Intercultural",2,"Ethnic","D",5,"2",1.63636363636364,"1",2,"2",1.64285714285714,1,0.571428571428571,,,"",40,7,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"","2014-10-29 12:30:00",1,0,5
35,60,"Intercultural",1,"Ethnic","D",5,"2",1.16666666666667,"1",1.125,"2",1.16,1,0.333333333333333,"Within bens","Within costs","Positive",40,-8,8,FALSE,FALSE,6,0,-1.03288690020082,1,1.38629436111989,0.0471985988659283,5,4,3,3,-1.02551426722658,TRUE,0,0.271499167850407,1,0.767580229501738,55,"Yes","2014-10-29 12:30:00",1,0,6
48,61,"Intercultural",1,"Ethnic","F",3,"2",0.391304347826087,"1",1.78260869565217,"1",0.772727272727273,1,0.153846153846154,"None","Btwn costs","",10,5,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"Yes","2014-10-26 11:17:00",1,0,1
57,61,"Intercultural",3,"Ethnic","F",3,"2",,"1",,"1",,1,,,,"",10,-3,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"","2014-10-26 11:17:00",1,0,2
23,61,"Intercultural",1,"Ethnic","F",3,"2",1.53846153846154,"1",1.30769230769231,"2",1.28,1,0.321428571428571,"None","Btwn costs","",10,4,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"Yes","2014-10-26 11:17:00",1,0,3
35,61,"Intercultural",1,"Ethnic","F",3,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,"None","Btwn costs","",10,18,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"Yes","2014-10-26 11:17:00",1,0,4
96,61,"Intercultural",3,"Ethnic","F",3,"2",1.85714285714286,"1",1.21428571428571,"2",1.46666666666667,1,0.533333333333333,,,"",10,18,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"","2014-10-26 11:17:00",1,0,5
80,61,"Intercultural",3,"Ethnic","F",3,"2",,"1",,"1",,1,,,,"",10,0,7,TRUE,FALSE,6,0,-1.0170383653622,1,0.693147180559945,-0.414621534171741,5,4,12,3,0.788121557431989,TRUE,0,-1.0419987825405,0,-0.550023894317787,28,"","2014-10-26 11:17:00",1,0,6
63,62,"Intercultural",3,"Religion","E",3,"2",2,"2",0.5,"1",2,0,0,"Relig bens","Bad","",20,5,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Some","2014-11-02 15:02:00",1,0,1
60,62,"Intercultural",1,"Religion","E",3,"2",1.22222222222222,"2",2,"1",0.888888888888889,1,0.333333333333333,"Within bens","None","",20,-1,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Yes","2014-11-02 15:02:00",1,0,2
111,62,"Intercultural",1,"Religion","E",6,"2",1.5,"2",1.5,"1",0,0,0,"Within bens","None","",20,4,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Yes","2014-11-02 15:02:00",1,0,3
85,62,"Intercultural",3,"Religion","E",3,"2",1.38461538461538,"2",1,"1",1.15384615384615,0,0.153846153846154,"Relig bens","Bad","",20,-3,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Some","2014-11-02 15:02:00",1,0,4
115,62,"Intercultural",3,"Religion","E",3,"2",0.5,"2",1.33333333333333,"1",0.769230769230769,0,0.307692307692308,"Relig bens","Bad","",20,-2,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Some","2014-11-02 15:02:00",1,0,5
79,62,"Intercultural",1,"Religion","E",3,"2",1.83333333333333,"2",1,"1",1.5,0,0.5,"Within bens","None","",20,4,9,TRUE,TRUE,6,0,2.47822392217139,1,0.693147180559945,-0.20233978262406,2,8,12,0,-0.590683446536048,FALSE,4,0.271499167850407,1,-0.700187860442891,36,"Yes","2014-11-02 15:02:00",1,0,6
72,63,"Intercultural",1,"Religion","A",2,"1",1.8,"2",1.77777777777778,"1",1.45454545454545,1,0.727272727272727,"Relig bens","Bad","Negative",40,-6,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"Yes","2014-11-05 21:34:00",0,1,1
76,63,"Intercultural",1,"Religion","A",4,"0",1.66666666666667,"2",2,"1",1.66666666666667,0,0.6,"Relig bens","Bad","Negative",40,7,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"Yes","2014-11-05 21:34:00",0,1,2
116,63,"Intercultural",2,"Religion","A",4,"2",1.5,"1",1.1,"0",1.6,0,0.636363636363636,,,"",40,-6,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"","2014-11-05 21:34:00",0,1,3
100,63,"Intercultural",1,"Religion","A",4,"1",1.66666666666667,"2",1.2,"1",1.5,0,0.666666666666667,"Relig bens","Bad","Negative",40,-12,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"Yes","2014-11-05 21:34:00",0,1,4
35,63,"Intercultural",2,"Religion","A",3,"1",1.17391304347826,"1",1.1304347826087,"2",1.125,1,0.307692307692308,,,"",40,-8,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"","2014-11-05 21:34:00",0,1,5
101,63,"Intercultural",2,"Religion","A",2,"1",1.7,"1",1.9,"2",1.63636363636364,0,0.727272727272727,,,"",40,-9,9,TRUE,FALSE,2,0,-1.172221935657,1,0.693147180559945,1.86829620748955,5,4,6,2,0.369078219856361,TRUE,0,-0.823082457475345,0,-0.81309309813094,55,"","2014-11-05 21:34:00",0,1,6
35,64,"Intercultural",1,"Ethnic","E",2,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,,,"",30,-1,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,1
25,64,"Intercultural",1,"Ethnic","E",2,"2",1.36363636363636,"2",1.54545454545455,"2",1.09090909090909,1,0.333333333333333,,,"",30,15,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,2
84,64,"Intercultural",3,"Ethnic","E",2,"2",1.33333333333333,"1",1.33333333333333,"2",1.5,1,1,,,"",30,-4,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,3
76,64,"Intercultural",3,"Ethnic","E",2,"2",1.63636363636364,"2",1.91666666666667,"2",1.64285714285714,1,0.571428571428571,,,"",30,14,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,4
23,64,"Intercultural",1,"Ethnic","E",2,"2",1.53846153846154,"2",1.30769230769231,"2",1.28,1,0.321428571428571,,,"",30,-16,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,5
91,64,"Intercultural",3,"Ethnic","E",2,"2",1.5,"2",1,"2",1.75,1,0.75,,,"",30,-14,5,TRUE,TRUE,4,0,-0.689501978697424,1,0,-0.615865647220773,2,5,4,9,0.23434339820767,TRUE,4,-0.385249807345044,0,-0.81309309813094,48,"","2014-11-20 12:13:00",0,0,6
23,65,"Intercultural",1,"Religion","A",0,"0",1.53846153846154,"1",1.30769230769231,"0",1.28,0,0.321428571428571,"Within bens","None","",10,5,11,TRUE,FALSE,8,0,0.789034250621999,1,0,-0.304285415499987,5,7,11,5,0.369078219856361,TRUE,0,-0.166333482279894,0,0.372411897593569,27,"Yes","2014-10-28 21:43:00",1,0,1
